HUM1000,HUM0850,HUM0500
87.250015,80.500015,59.50001
92.500015,81.750015,50.50001
91.500015,81.000015,33.0
93.500015,85.750015,34.75
95.750015,86.000015,58.250015
95.000015,86.250015,56.000015
94.750015,88.750015,66.000015
95.500015,91.000015,71.250015
97.750015,95.250015,73.750015
98.000015,97.250015,68.750015
97.000015,95.500015,52.25001
95.250015,91.000015,42.0
94.250015,87.250015,37.75
94.250015,86.000015,49.000008
93.000015,86.250015,52.000015
95.500015,87.250015,48.000008
96.250015,89.500015,75.750015
91.000015,86.250015,69.000015
93.500015,86.750015,58.250015
93.500015,81.000015,66.250015
93.500015,80.000015,55.250015
94.500015,81.000015,58.250015
94.250015,79.500015,73.500015
95.000015,86.250015,83.750015
94.750015,92.750015,77.250015
94.500015,92.750015,61.250015
93.250015,89.000015,58.000015
94.000015,85.750015,55.50001
94.000015,82.250015,77.750015
92.500015,87.750015,71.000015
92.500015,83.250015,56.00001
92.500015,80.500015,28.5
83.000015,76.250015,28.0
89.250015,78.500015,42.500004
91.000015,81.750015,43.250004
88.500015,83.000015,61.250015
94.500015,94.000015,51.750015
96.750015,96.250015,49.00001
93.750015,87.750015,50.25001
91.000015,79.000015,46.250008
97.500015,85.250015,67.500015
96.750015,95.250015,73.000015
96.500015,93.000015,57.500015
94.500015,89.500015,39.5
94.250015,86.750015,45.750008
95.250015,94.500015,52.500015
94.250015,94.250015,56.250015
95.000015,92.750015,48.25001
94.000015,87.750015,56.000008
90.000015,84.250015,65.500015
88.750015,80.500015,71.500015
92.500015,88.000015,52.50001
84.500015,81.000015,42.750008
80.500015,77.500015,8.0
86.500015,84.500015,61.50001
88.750015,90.500015,60.250015
91.000015,90.750015,57.000015
93.000015,86.750015,61.500015
94.000015,86.250015,45.750004
90.000015,87.250015,56.750015
91.000015,87.250015,56.750015
92.250015,86.500015,60.000015
95.500015,92.250015,60.500015
97.250015,88.750015,53.000015
99.000015,93.500015,47.25001
95.000015,91.000015,48.750008
95.250015,90.250015,54.750015
94.500015,91.250015,37.750004
92.750015,94.750015,16.0
95.250015,97.500015,46.750008
97.000015,95.750015,70.000015
96.750015,93.000015,62.250015
96.500015,93.500015,58.750015
96.750015,91.500015,50.00001
95.750015,95.500015,51.00001
95.000015,93.750015,50.250008
97.000015,96.000015,22.5
96.000015,94.000015,5.5
94.250015,88.750015,5.75
88.750015,79.250015,7.0
92.250015,88.250015,9.25
92.250015,88.000015,17.5
93.000015,90.750015,18.0
90.000015,89.000015,21.75
90.000015,91.500015,18.75
85.500015,82.750015,13.25
87.250015,89.500015,16.25
68.750015,69.750015,7.5
66.250015,55.000015,23.0
78.750015,71.250015,46.750004
73.000015,61.250015,65.750015
69.000015,61.000015,43.250008
76.000015,67.000015,30.250004
78.500015,66.250015,17.5
70.500015,52.75001,1.0
74.500015,57.250008,2.25
72.250015,60.500015,31.25
65.750015,56.50001,34.5
84.250015,79.250015,39.0
82.000015,73.750015,19.75
77.500015,72.000015,14.25
83.250015,80.000015,23.0
90.000015,94.750015,31.25
89.250015,90.250015,33.25
95.250015,97.750015,53.250008
83.500015,87.250015,55.00001
76.500015,77.250015,34.000008
69.500015,64.750015,13.0
76.750015,63.250015,5.75
80.750015,64.000015,3.0
76.500015,65.500015,5.5
80.250015,72.250015,11.0
73.500015,70.750015,8.25
69.500015,65.750015,7.0
80.750015,78.250015,7.0
81.500015,79.750015,7.75
83.000015,79.250015,7.75
79.250015,82.250015,11.0
79.250015,78.500015,9.0
82.250015,77.500015,9.25
92.750015,92.750015,12.0
84.250015,80.750015,24.0
75.250015,69.250015,19.75
78.000015,71.500015,8.0
73.000015,68.250015,11.5
71.250015,59.500015,4.75
72.250015,55.25001,7.5
62.50001,51.250008,17.0
72.750015,62.000015,18.25
74.500015,64.750015,35.250004
63.75001,56.500008,26.250004
75.750015,73.000015,18.25
86.500015,90.250015,45.500008
89.000015,90.500015,54.00001
95.250015,97.250015,77.000015
91.750015,93.500015,26.5
95.250015,93.250015,8.75
91.500015,91.500015,8.25
79.250015,72.500015,26.500004
59.00001,53.00001,25.0
68.750015,58.750015,13.5
67.750015,57.50001,11.5
67.750015,62.500015,18.0
80.250015,81.000015,1.75
56.500008,50.000008,3.0
59.25001,53.75001,6.75
77.500015,78.000015,34.75
82.250015,84.250015,23.25
70.750015,60.75001,1.75
66.250015,58.25001,3.75
47.000008,36.5,4.25
38.000004,29.75,23.5
71.250015,69.000015,30.000004
85.750015,82.750015,22.5
83.000015,84.000015,5.75
58.250008,51.500008,2.75
44.000008,34.25,11.5
60.50001,57.750015,15.25
93.250015,96.750015,12.5
97.750015,100.000015,10.0
89.250015,90.750015,29.0
70.250015,71.500015,9.75
83.000015,90.500015,10.75
80.250015,84.500015,10.75
76.750015,80.500015,20.5
71.500015,72.250015,6.0
67.500015,69.750015,32.25
77.250015,79.250015,48.50001
91.750015,94.000015,61.750015
94.500015,95.500015,5.75
86.250015,82.750015,6.25
89.250015,85.750015,15.5
98.250015,99.000015,30.000004
94.250015,82.500015,8.0
72.250015,51.75001,7.5
57.250008,46.750008,7.25
49.000008,40.250004,12.25
47.250008,32.0,9.0
46.250008,32.5,10.5
39.000008,28.25,11.5
38.250008,29.75,13.25
41.750004,42.500004,9.75
43.000008,41.250004,20.5
38.750008,26.0,5.5
40.500008,22.0,9.5
36.500008,29.75,9.0
30.0,23.25,14.25
30.0,22.75,9.0
32.5,26.25,11.5
45.250008,37.750004,16.25
56.50001,57.750015,15.0
49.750008,47.250008,9.5
48.500008,49.250008,14.75
64.750015,70.000015,22.25
78.000015,85.750015,26.25
98.250015,97.750015,29.75
94.500015,96.000015,18.75
73.000015,72.750015,8.0
50.250008,44.500004,5.75
43.000004,32.500004,5.0
35.5,33.5,15.0
29.5,27.5,11.75
29.5,25.0,9.75
31.5,27.25,13.75
34.750004,29.5,8.5
34.000004,32.0,9.5
34.000004,28.75,11.5
31.5,28.0,6.25
30.75,27.75,9.75
34.0,31.75,10.5
38.000008,37.0,8.25
39.500004,37.750004,10.75
40.250008,39.250004,23.25
42.500008,44.250008,15.5
87.500015,93.750015,21.0
77.000015,84.750015,19.0
86.250015,87.250015,15.0
51.500004,52.500004,27.25
31.500004,29.0,27.0
25.5,24.5,17.75
28.5,24.25,13.75
70.000015,73.500015,22.5
87.250015,86.500015,20.25
93.500015,87.750015,13.75
82.750015,74.000015,38.750004
62.00001,53.000008,17.5
58.250008,55.750008,10.75
59.250008,57.75001,10.75
40.500004,38.500004,8.25
32.25,27.75,7.5
48.750008,53.750008,5.25
48.000008,54.000008,1.25
61.50001,66.750015,31.0
73.500015,76.500015,36.750004
82.250015,85.250015,30.75
84.250015,78.000015,42.000008
81.500015,76.750015,35.000004
69.750015,65.000015,28.25
62.000008,58.000015,37.000008
69.000015,66.750015,14.25
49.000008,45.500004,8.25
37.750008,35.5,5.75
33.0,32.0,2.75
64.750015,55.50001,2.5
64.250015,58.000015,7.5
40.250004,35.000004,4.25
33.500004,32.25,10.0
34.5,34.0,10.5
32.0,30.25,10.25
34.250004,33.5,16.5
45.500008,45.500008,7.0
81.500015,75.750015,12.5
95.000015,96.000015,46.750008
96.500015,90.750015,25.750004
93.250015,80.000015,39.75
86.750015,73.250015,27.750004
77.000015,65.500015,43.250004
64.750015,54.50001,35.250004
74.000015,58.000008,12.5
93.500015,94.500015,15.0
92.750015,93.000015,20.0
93.750015,85.500015,19.25
93.750015,84.750015,10.5
96.750015,90.250015,24.0
92.000015,74.250015,20.5
91.750015,77.000015,14.0
96.000015,85.500015,22.25
97.500015,88.750015,40.25
97.000015,96.250015,29.5
93.500015,89.250015,13.75
81.500015,72.000015,29.5
65.000015,58.000008,25.25
56.750008,48.500008,18.25
63.00001,54.75001,46.000004
59.25001,53.75001,35.500004
63.00001,50.750008,19.25
82.500015,66.500015,30.25
88.000015,81.000015,25.0
90.500015,86.000015,57.25001
81.000015,72.000015,35.000004
69.000015,56.50001,2.75
70.750015,61.75001,3.5
82.250015,71.750015,32.25
80.750015,66.750015,16.25
75.250015,71.250015,20.75
65.500015,63.750015,5.75
62.00001,61.50001,43.750008
63.00001,65.250015,67.750015
61.25001,58.500008,53.000008
80.750015,71.250015,60.750015
93.250015,89.000015,72.750015
94.250015,89.500015,74.000015
96.750015,96.250015,85.250015
93.750015,87.500015,89.500015
95.500015,87.750015,89.250015
94.000015,90.000015,68.000015
96.000015,89.500015,60.000015
95.000015,87.750015,57.500015
85.000015,72.750015,70.500015
91.500015,86.750015,63.000015
97.000015,95.750015,79.500015
98.250015,97.000015,73.000015
97.000015,93.000015,74.500015
98.500015,95.500015,58.750015
93.000015,88.250015,67.750015
82.750015,73.500015,50.250008
84.000015,76.000015,52.50001
87.500015,80.000015,58.000015
97.500015,92.250015,73.000015
92.250015,88.250015,69.250015
86.750015,83.500015,62.250015
84.750015,80.500015,66.750015
83.000015,80.500015,76.500015
85.750015,83.000015,65.750015
85.000015,79.250015,68.000015
83.250015,79.750015,54.750015
83.750015,78.000015,43.750004
95.750015,90.500015,56.50001
99.750015,96.750015,83.750015
96.500015,94.500015,59.750015
96.000015,94.000015,60.750015
91.000015,86.750015,66.000015
92.500015,89.750015,63.500015
95.250015,91.500015,70.000015
92.000015,88.750015,67.750015
91.000015,88.000015,72.000015
94.750015,91.500015,84.250015
97.000015,93.750015,79.000015
94.500015,91.250015,66.750015
94.250015,90.250015,46.000004
93.000015,84.750015,33.25
91.250015,83.250015,35.75
87.250015,82.000015,23.5
88.500015,82.750015,25.75
90.750015,85.000015,29.25
90.500015,86.250015,30.0
93.000015,87.250015,32.25
93.250015,85.000015,32.0
93.750015,84.750015,41.250004
93.750015,90.250015,49.75001
95.500015,91.250015,56.000015
93.250015,87.750015,36.0
95.500015,87.750015,28.5
93.500015,86.750015,34.750004
96.000015,88.750015,46.500008
97.000015,95.250015,74.500015
98.000015,97.250015,75.750015
94.750015,92.000015,71.250015
95.500015,91.250015,80.250015
94.750015,92.000015,86.750015
94.750015,91.750015,65.750015
96.000015,92.000015,77.250015
96.500015,95.000015,79.000015
94.250015,91.250015,66.500015
92.500015,84.000015,57.500015
96.750015,94.500015,64.250015
96.250015,92.500015,72.000015
94.000015,89.250015,67.250015
93.500015,87.250015,69.250015
94.750015,86.500015,68.750015
94.250015,86.000015,45.000008
95.000015,85.250015,42.500004
96.500015,83.000015,54.250008
94.750015,84.500015,66.750015
88.750015,83.500015,34.0
91.750015,82.250015,64.000015
91.750015,86.250015,81.250015
94.500015,87.000015,65.000015
91.250015,83.250015,54.750015
94.500015,88.250015,63.250015
95.500015,93.000015,63.000015
96.000015,91.000015,66.250015
95.250015,91.500015,60.750015
94.000015,90.500015,57.25001
98.250015,95.500015,80.500015
98.500015,97.500015,82.750015
98.000015,98.000015,79.250015
96.000015,95.750015,63.000015
95.000015,89.500015,41.250004
95.500015,89.750015,60.000015
92.750015,90.500015,56.250015
90.750015,83.000015,47.750008
90.500015,90.000015,63.250015
96.000015,96.500015,71.750015
97.500015,96.500015,77.000015
97.750015,96.000015,79.750015
93.000015,92.000015,47.75001
92.250015,91.750015,50.50001
94.500015,92.500015,46.750008
93.250015,84.000015,31.25
91.250015,82.250015,10.75
85.500015,83.750015,4.0
92.750015,86.000015,17.5
95.750015,84.500015,22.75
94.750015,86.500015,26.75
93.500015,86.750015,35.25
92.750015,81.500015,42.750008
95.750015,81.000015,61.00001
96.000015,84.750015,69.000015
94.000015,85.250015,65.250015
97.000015,93.250015,66.000015
94.750015,92.750015,56.00001
94.750015,91.750015,55.250015
97.250015,97.500015,72.750015
97.750015,97.500015,69.750015
95.250015,92.000015,51.00001
91.500015,81.500015,37.500004
91.750015,78.750015,13.75
92.250015,76.000015,32.0
89.500015,72.250015,48.50001
91.250015,73.250015,44.750004
94.500015,87.500015,73.000015
99.500015,99.500015,82.500015
98.500015,99.000015,61.750015
98.750015,95.250015,63.500015
96.750015,89.250015,71.750015
98.250015,91.250015,77.500015
96.000015,89.750015,82.500015
97.250015,90.500015,51.00001
93.250015,92.000015,38.0
90.250015,86.000015,44.0
94.000015,91.500015,47.750008
89.500015,91.000015,43.250008
78.750015,73.500015,33.5
76.750015,65.500015,35.0
83.250015,74.000015,31.75
91.250015,86.000015,68.500015
95.000015,94.250015,90.750015
96.750015,96.500015,83.000015
97.000015,93.750015,58.75001
97.500015,88.500015,79.750015
97.500015,96.750015,59.750015
94.500015,93.500015,51.00001
93.250015,89.000015,51.75001
93.750015,95.500015,49.75001
91.250015,91.500015,54.25001
94.750015,96.250015,62.000015
93.750015,94.250015,66.000015
91.250015,87.000015,59.250015
79.500015,71.500015,52.500015
71.000015,61.250015,62.750015
76.000015,70.250015,57.500015
88.750015,85.500015,50.50001
96.000015,96.500015,56.750015
98.000015,97.750015,57.750015
97.500015,98.000015,51.250015
94.750015,95.500015,45.5
93.500015,93.500015,46.750008
90.750015,90.500015,20.0
75.000015,70.250015,3.0
76.750015,63.500015,0.5
80.000015,64.500015,0.0
74.750015,67.250015,0.75
75.250015,78.250015,19.75
77.000015,75.000015,16.25
73.750015,66.750015,1.5
68.250015,60.500015,0.0
82.750015,68.000015,0.0
77.000015,69.000015,0.0
71.500015,64.750015,1.5
70.250015,62.250015,0.0
80.250015,71.750015,17.5
71.000015,65.250015,17.75
76.750015,68.000015,11.25
81.000015,78.750015,14.5
87.000015,86.750015,4.5
90.500015,90.750015,0.0
89.000015,89.500015,8.25
90.750015,89.750015,10.75
95.750015,95.750015,28.0
91.750015,88.500015,16.0
76.750015,68.750015,5.75
84.000015,80.250015,7.5
96.250015,93.750015,26.75
90.500015,88.000015,27.0
97.750015,98.250015,14.75
99.750015,99.750015,20.0
98.500015,98.500015,18.0
97.000015,97.250015,27.5
94.250015,92.500015,31.75
95.250015,93.250015,28.25
93.750015,91.750015,16.0
95.750015,90.750015,9.5
85.500015,80.000015,13.75
76.000015,65.500015,39.75
67.000015,56.000015,57.75001
79.500015,74.250015,68.250015
89.750015,94.500015,57.000015
92.250015,89.750015,55.250015
90.000015,88.250015,65.750015
88.500015,88.250015,83.500015
95.500015,96.500015,74.000015
94.000015,95.000015,33.000004
87.750015,86.750015,4.25
98.000015,98.250015,13.25
91.000015,85.250015,7.0
89.500015,87.250015,0.0
94.000015,85.750015,2.25
85.750015,75.250015,3.75
76.000015,68.750015,25.5
74.750015,67.250015,29.5
74.250015,60.750015,5.75
92.250015,94.000015,5.5
92.500015,90.000015,3.75
64.750015,55.25001,5.75
69.000015,58.75001,4.75
79.500015,85.500015,1.25
76.500015,62.500015,6.25
65.750015,50.75001,8.0
58.250008,45.000008,11.5
82.500015,76.750015,22.25
76.250015,72.750015,10.5
76.250015,77.750015,8.25
81.750015,82.500015,10.0
81.250015,77.250015,0.75
74.500015,73.000015,1.25
73.000015,72.250015,1.25
89.500015,93.500015,3.25
91.250015,94.750015,27.5
86.250015,92.000015,56.25001
92.750015,95.750015,29.250004
95.250015,97.500015,35.750004
97.250015,97.500015,23.5
99.750015,99.250015,6.0
98.250015,98.250015,5.25
84.000015,77.500015,6.5
88.000015,94.250015,11.75
83.000015,86.500015,24.0
81.250015,85.750015,18.75
98.000015,98.750015,27.0
96.500015,93.500015,7.0
83.000015,80.000015,10.5
84.500015,88.500015,11.5
78.000015,79.500015,6.75
75.250015,74.250015,7.0
74.750015,77.250015,8.25
75.750015,79.000015,10.5
74.500015,81.500015,9.75
82.000015,85.250015,17.0
88.000015,93.500015,41.000008
85.500015,88.000015,6.0
83.000015,86.250015,9.25
82.500015,87.000015,16.25
96.000015,97.750015,12.5
83.750015,83.250015,3.25
70.500015,64.000015,9.75
59.000008,49.00001,1.0
56.750008,48.500004,3.0
49.750008,41.500008,2.0
48.750008,41.000004,2.75
47.250008,34.75,4.75
46.000008,36.000004,5.75
38.000004,29.25,4.25
50.750008,41.500004,3.75
70.000015,69.750015,7.75
79.250015,77.500015,9.75
89.000015,93.750015,11.25
69.500015,69.500015,5.0
46.750008,41.750004,9.5
39.250008,36.5,37.250008
48.250008,48.500008,22.250004
49.250008,48.750008,2.5
53.250008,53.75001,10.0
46.500008,46.250008,9.0
57.000008,57.25001,18.5
65.500015,63.250015,18.5
49.500008,48.250008,8.0
43.000008,39.250004,14.25
52.500008,55.75001,15.75
52.000008,52.25001,3.25
40.250004,35.250004,18.5
38.250008,33.750004,19.25
53.250008,57.75001,27.5
56.000008,58.000015,23.75
58.250008,62.50001,12.25
44.500004,45.250004,9.5
34.250004,31.0,6.25
50.750008,47.500008,8.25
62.50001,69.500015,3.0
72.500015,79.250015,8.0
86.000015,89.250015,31.250004
64.500015,68.250015,26.5
68.250015,70.500015,66.250015
62.25001,63.750015,45.000004
47.250008,47.000008,60.50001
91.000015,91.500015,94.250015
91.750015,96.000015,90.750015
95.750015,98.500015,57.750008
89.000015,89.000015,6.0
67.250015,65.250015,9.25
51.750008,48.000004,4.5
35.750004,30.25,7.75
50.500008,51.250008,13.5
66.750015,74.500015,2.0
77.000015,85.000015,0.75
77.500015,86.750015,65.500015
79.750015,87.750015,71.000015
73.500015,78.750015,69.750015
51.000008,55.75001,76.500015
49.25001,56.00001,79.000015
64.250015,70.250015,26.25
57.750008,54.500008,32.0
54.000008,53.50001,19.5
51.750008,51.500008,4.5
48.000008,46.250008,2.25
49.000008,48.250008,2.5
49.250008,52.750008,6.25
64.250015,64.500015,20.5
82.250015,78.250015,16.25
91.250015,90.250015,19.75
96.750015,97.750015,10.75
80.500015,78.750015,21.0
65.000015,62.750015,35.25
75.750015,73.500015,30.000004
75.000015,71.750015,17.75
60.500008,60.50001,17.5
49.000008,48.750008,7.25
40.500008,37.250004,11.5
46.750008,41.000004,31.750004
66.250015,67.750015,2.5
63.75001,66.750015,40.000008
78.250015,81.500015,38.500004
74.250015,75.000015,41.0
77.750015,71.750015,36.250004
89.000015,90.750015,74.250015
84.250015,82.250015,73.750015
85.500015,79.750015,77.250015
74.500015,68.000015,57.250015
78.000015,66.000015,77.500015
97.500015,93.750015,65.750015
96.500015,90.250015,54.500008
71.500015,68.750015,58.500015
71.250015,73.750015,58.000015
71.250015,68.000015,65.250015
88.250015,79.500015,69.750015
87.500015,77.750015,57.50001
96.000015,88.250015,59.750015
83.500015,78.750015,42.750004
64.50001,62.75001,44.000008
64.750015,62.250008,45.250004
71.000015,70.250015,61.25001
79.250015,77.000015,66.500015
71.000015,64.750015,59.25001
77.000015,70.000015,39.000004
99.000015,98.250015,72.500015
99.000015,97.750015,83.500015
98.750015,98.000015,75.750015
98.000015,92.500015,88.250015
81.500015,61.750015,73.250015
83.500015,74.000015,57.500015
92.500015,88.750015,52.75001
99.250015,98.750015,78.000015
94.000015,89.000015,50.000008
89.000015,86.250015,54.25001
98.250015,96.250015,49.000008
96.500015,94.750015,28.25
98.250015,95.500015,59.500015
96.000015,95.500015,57.500015
90.750015,85.250015,37.500004
88.250015,78.250015,27.25
79.250015,73.750015,47.50001
84.000015,82.000015,62.000015
90.750015,88.750015,73.750015
99.750015,97.750015,63.000015
98.000015,90.000015,79.500015
96.750015,89.750015,54.500008
92.250015,88.500015,61.750015
89.250015,85.750015,84.750015
91.000015,87.500015,83.750015
87.750015,82.000015,61.750015
92.000015,88.250015,62.250015
90.750015,86.250015,73.000015
93.500015,87.250015,65.500015
96.500015,90.000015,73.750015
94.750015,90.250015,61.500015
94.500015,92.250015,59.750015
96.000015,90.750015,73.000015
91.500015,87.250015,68.750015
90.250015,85.500015,63.000015
93.500015,88.000015,72.750015
94.000015,86.750015,81.500015
92.500015,88.250015,79.250015
94.750015,90.750015,64.000015
95.000015,90.500015,54.000015
93.000015,89.250015,41.250004
94.000015,88.500015,68.500015
90.500015,83.500015,82.750015
89.500015,87.000015,83.000015
94.500015,94.500015,88.000015
97.250015,92.750015,86.000015
97.750015,93.500015,95.250015
94.500015,89.500015,76.500015
